Order,Order Date,Region,Channel,Category,Product,Customer Segment,Units,Unit Price,Discount,Revenue,Cost,Margin,Fulfilled,Returned,Delivery Days
5008,2024-09-06,West,Web,Outdoors,Camp Chair,Consumer,1,73.04,0.20,58.43,33.89,24.54,true,false,1
5009,2024-09-07,North,Store,Kitchen,Chef Pan,Small Business,19,45.70,0.00,868.25,477.54,390.71,true,false,3
5010,2024-09-08,South,Wholesale,Electronics,USB Hub,Enterprise,2,28.69,0.05,54.51,34.34,20.17,true,false,1
5011,2024-09-09,East,Web,Home,Desk Lamp,Consumer,1,33.41,0.10,30.07,15.64,14.43,true,false,2
5012,2024-09-10,West,Store,Home,Storage Bin,Small Business,29,16.98,0.20,393.97,185.17,208.80,true,false,3
5013,2024-09-11,North,Wholesale,Outdoors,Trail Bottle,Enterprise,3,23.70,0.00,71.09,31.28,39.81,true,false,4
5014,2024-09-12,South,Web,Outdoors,Camp Chair,Consumer,1,76.01,0.05,72.21,41.88,30.33,true,false,1
5015,2024-09-13,East,Store,Kitchen,Chef Pan,Small Business,9,45.24,0.10,366.48,201.56,164.92,true,false,1
5016,2024-09-14,West,Wholesale,Electronics,USB Hub,Enterprise,20,27.96,0.20,447.33,281.82,165.51,true,false,6
5017,2024-09-15,North,Web,Home,Desk Lamp,Consumer,1,31.32,0.00,31.32,16.29,15.03,false,false,5
5018,2024-09-16,South,Store,Home,Storage Bin,Small Business,15,17.31,0.05,246.60,115.90,130.70,true,false,5
5019,2024-09-17,East,Wholesale,Outdoors,Trail Bottle,Enterprise,29,22.66,0.10,591.54,260.28,331.26,true,false,1
5020,2024-09-18,West,Web,Outdoors,Camp Chair,Consumer,27,71.66,0.20,1547.94,897.80,650.13,true,false,1
5021,2024-09-19,North,Store,Kitchen,Chef Pan,Small Business,11,44.46,0.00,489.01,268.95,220.05,true,false,3
5022,2024-09-20,South,Wholesale,Electronics,USB Hub,Enterprise,8,29.22,0.05,222.04,139.89,82.16,true,false,1
5023,2024-09-21,East,Web,Home,Desk Lamp,Consumer,14,32.85,0.10,413.90,215.23,198.67,true,false,3
5024,2024-09-22,West,Store,Home,Storage Bin,Small Business,1,17.62,0.20,14.10,6.63,7.47,true,false,2
5025,2024-09-23,North,Wholesale,Outdoors,Trail Bottle,Enterprise,1,25.41,0.00,25.41,11.18,14.23,true,false,2
5026,2024-09-24,South,Web,Outdoors,Camp Chair,Consumer,1,70.09,0.05,66.59,38.62,27.97,false,false,2
5027,2024-09-25,East,Store,Kitchen,Chef Pan,Small Business,13,43.68,0.10,511.02,281.06,229.96,true,false,6
5028,2024-09-26,West,Wholesale,Electronics,USB Hub,Enterprise,9,27.35,0.20,196.89,124.04,72.85,true,false,3
5029,2024-09-27,North,Web,Home,Desk Lamp,Consumer,5,33.74,0.00,168.69,87.72,80.97,true,false,1
5030,2024-09-28,South,Store,Home,Storage Bin,Small Business,1,18.07,0.05,17.17,8.07,9.10,true,false,1
5031,2024-09-29,East,Wholesale,Outdoors,Trail Bottle,Enterprise,16,22.93,0.10,330.16,145.27,184.89,true,false,4
5032,2024-09-30,West,Web,Outdoors,Camp Chair,Consumer,12,76.65,0.20,735.82,426.78,309.05,true,false,3
5033,2024-10-01,North,Store,Kitchen,Chef Pan,Small Business,25,48.73,0.00,1218.17,670.00,548.18,true,true,4
5034,2024-10-02,South,Wholesale,Electronics,USB Hub,Enterprise,7,28.15,0.05,187.21,117.95,69.27,true,false,6
5035,2024-10-03,East,Web,Home,Desk Lamp,Consumer,14,31.62,0.10,398.36,207.15,191.21,true,true,3
5036,2024-10-04,West,Store,Home,Storage Bin,Small Business,3,18.52,0.20,44.46,20.90,23.56,true,false,1
5037,2024-10-05,North,Wholesale,Outdoors,Trail Bottle,Enterprise,12,25.42,0.00,305.07,134.23,170.84,true,false,1
5038,2024-10-06,South,Web,Outdoors,Camp Chair,Consumer,2,78.29,0.05,148.76,86.28,62.48,true,false,5
5039,2024-10-07,East,Store,Kitchen,Chef Pan,Small Business,17,45.13,0.10,690.53,379.79,310.74,true,false,3
5040,2024-10-08,West,Wholesale,Electronics,USB Hub,Enterprise,10,26.92,0.20,215.39,135.70,79.69,true,false,3
5041,2024-10-09,North,Web,Home,Desk Lamp,Consumer,4,33.30,0.00,133.21,69.27,63.94,true,false,5
5042,2024-10-10,South,Store,Home,Storage Bin,Small Business,6,18.20,0.05,103.74,48.76,54.98,true,false,6
5043,2024-10-11,East,Wholesale,Outdoors,Trail Bottle,Enterprise,1,25.32,0.10,22.79,10.03,12.76,true,false,5
5044,2024-10-12,West,Web,Outdoors,Camp Chair,Consumer,10,71.31,0.20,570.48,330.88,239.60,true,false,3
5045,2024-10-13,North,Store,Kitchen,Chef Pan,Small Business,2,44.75,0.00,89.51,49.23,40.28,true,false,4
5046,2024-10-14,South,Wholesale,Electronics,USB Hub,Enterprise,8,28.71,0.05,218.22,137.48,80.74,true,false,4
5047,2024-10-15,East,Web,Home,Desk Lamp,Consumer,20,31.93,0.10,574.73,298.86,275.87,true,false,3
5048,2024-10-16,West,Store,Home,Storage Bin,Small Business,1,18.83,0.20,15.06,7.08,7.98,true,false,1
5049,2024-10-17,North,Wholesale,Outdoors,Trail Bottle,Enterprise,9,23.65,0.00,212.87,93.66,119.21,false,false,3
5050,2024-10-18,South,Web,Outdoors,Camp Chair,Consumer,5,75.09,0.05,356.68,206.88,149.81,true,false,6
5051,2024-10-19,East,Store,Kitchen,Chef Pan,Small Business,2,45.38,0.10,81.69,44.93,36.76,true,false,3
5052,2024-10-20,West,Wholesale,Electronics,USB Hub,Enterprise,23,26.93,0.20,495.52,312.18,183.34,true,false,5
5053,2024-10-21,North,Web,Home,Desk Lamp,Consumer,24,30.57,0.00,733.71,381.53,352.18,true,false,4
5054,2024-10-22,South,Store,Home,Storage Bin,Small Business,5,18.36,0.05,87.23,41.00,46.23,true,false,5
5055,2024-10-23,East,Wholesale,Outdoors,Trail Bottle,Enterprise,22,23.18,0.10,458.91,201.92,256.99,true,false,3
5056,2024-10-24,West,Web,Outdoors,Camp Chair,Consumer,1,70.46,0.20,56.36,32.69,23.67,true,false,6
5057,2024-10-25,North,Store,Kitchen,Chef Pan,Small Business,17,43.93,,746.75,410.71,336.04,true,false,6
5058,2024-10-26,South,Wholesale,Electronics,USB Hub,Enterprise,5,27.66,0.05,131.37,82.76,48.61,true,true,7
5059,2024-10-27,East,Web,Home,Desk Lamp,Consumer,16,30.87,0.10,444.51,231.14,213.36,true,false,2
5060,2024-10-28,West,Store,Home,Storage Bin,Small Business,19,18.80,0.20,285.72,134.29,151.43,true,false,1
5061,2024-10-29,North,Wholesale,Outdoors,Trail Bottle,Enterprise,1,23.02,0.00,23.02,10.13,12.89,true,false,2
5062,2024-10-30,South,Web,Outdoors,Camp Chair,Consumer,26,72.62,0.05,1793.73,1040.36,753.37,true,false,2
5063,2024-10-31,East,Store,Kitchen,Chef Pan,Small Business,6,46.09,0.10,248.87,136.88,111.99,true,false,3
5064,2024-11-01,West,Wholesale,Electronics,USB Hub,Enterprise,1,29.18,0.20,23.34,14.71,8.64,true,false,
5065,2024-11-02,North,Web,Home,Desk Lamp,Consumer,9,31.26,0.00,281.30,146.27,135.02,true,false,3
5066,2024-11-03,South,Store,Home,Storage Bin,Small Business,3,17.89,0.05,50.99,23.96,27.02,true,false,4
5067,2024-11-04,East,Wholesale,Outdoors,Trail Bottle,Enterprise,1,23.98,0.10,21.58,9.50,12.09,true,false,3
5068,2024-11-05,West,Web,Outdoors,Camp Chair,Consumer,18,78.03,0.20,1123.64,651.71,471.93,true,false,4
5069,2024-11-06,North,Store,Kitchen,Chef Pan,Small Business,3,44.32,0.00,132.95,73.12,59.83,true,false,5
5070,2024-11-07,South,Wholesale,Electronics,USB Hub,Enterprise,21,29.17,0.05,581.92,366.61,215.31,true,true,8
5071,2024-11-08,East,Web,Home,Desk Lamp,Consumer,17,33.58,0.10,513.84,267.19,246.64,true,false,3
5072,2024-11-09,West,Store,Home,Storage Bin,Small Business,8,18.87,0.20,120.78,56.76,64.01,true,false,2
5073,2024-11-10,North,Wholesale,Outdoors,Trail Bottle,Enterprise,10,24.98,0.00,249.82,109.92,139.90,false,false,2
5074,2024-11-11,South,Web,Outdoors,Camp Chair,Consumer,2,70.75,0.05,134.42,77.96,56.46,true,false,2
5075,2024-11-12,East,Store,Kitchen,Chef Pan,Small Business,22,47.98,0.10,949.98,522.49,427.49,true,false,3
5076,2024-11-13,West,Wholesale,Electronics,USB Hub,Enterprise,24,29.09,0.20,558.44,351.82,206.62,true,false,4
5077,2024-11-14,North,Web,Home,Desk Lamp,Consumer,14,30.90,0.00,432.64,224.97,207.67,true,false,5
5078,2024-11-15,South,Store,Home,Storage Bin,Small Business,5,17.00,0.05,80.74,37.95,42.79,true,false,6
5079,2024-11-16,East,Wholesale,Outdoors,Trail Bottle,Enterprise,14,22.59,0.10,284.66,125.25,159.41,true,false,1
5080,2024-11-17,West,Web,Outdoors,Camp Chair,Consumer,3,78.18,0.20,187.64,108.83,78.81,true,false,2
5081,2024-11-18,North,Store,Kitchen,Chef Pan,Small Business,1,48.05,0.00,48.05,26.42,21.62,true,false,6
5082,2024-11-19,South,Wholesale,Electronics,USB Hub,Enterprise,7,29.64,0.05,197.09,124.17,72.92,true,false,6
5083,2024-11-20,East,Web,Home,Desk Lamp,Consumer,23,32.94,0.10,681.76,354.52,327.25,true,false,4
5084,2024-11-21,West,Store,Home,Storage Bin,Small Business,19,17.17,0.20,260.99,122.67,138.33,true,false,1
5085,2024-11-22,North,Wholesale,Outdoors,Trail Bottle,Enterprise,19,23.90,0.00,454.13,199.82,254.31,true,false,5
5086,2024-11-23,South,Web,Outdoors,Camp Chair,Consumer,3,70.31,0.05,200.37,116.22,84.16,true,false,4
5087,2024-11-24,East,Store,Kitchen,Chef Pan,Small Business,22,43.98,0.10,870.80,478.94,391.86,true,false,6
5088,2024-11-25,West,Wholesale,Electronics,USB Hub,Enterprise,18,28.86,0.20,415.57,261.81,153.76,true,false,1
5089,2024-11-26,North,Web,Home,Desk Lamp,Consumer,3,31.98,0.00,95.94,49.89,46.05,true,false,1
5090,2024-11-27,South,Store,Home,Storage Bin,Small Business,1,18.65,0.05,17.72,8.33,9.39,false,false,6
5091,2024-11-28,East,Wholesale,Outdoors,Trail Bottle,Enterprise,15,24.36,0.10,328.91,144.72,184.19,true,true,2
5092,2024-11-29,West,Web,Outdoors,Camp Chair,Consumer,16,72.07,0.20,922.46,535.03,387.44,true,false,6
5093,2024-11-30,North,Store,Kitchen,Chef Pan,Small Business,19,44.17,0.00,839.29,461.61,377.68,true,false,4
5094,2024-12-01,South,Wholesale,Electronics,USB Hub,Enterprise,7,27.20,0.05,180.88,113.95,66.92,true,false,2
5095,2024-12-02,East,Web,Home,Desk Lamp,Consumer,6,31.30,0.10,169.03,87.90,81.14,false,false,1
5096,2024-12-03,West,Store,Home,Storage Bin,Small Business,1,17.93,0.20,14.34,6.74,7.60,true,false,4
5097,2024-12-04,North,Wholesale,Outdoors,Trail Bottle,Enterprise,7,24.25,0.00,169.74,74.68,95.05,true,false,4
5098,2024-12-05,South,Web,Outdoors,Camp Chair,Consumer,16,72.46,0.05,1101.39,638.80,462.58,true,false,4
5099,2024-12-06,East,Store,Kitchen,Chef Pan,Small Business,13,45.99,0.10,538.08,295.94,242.13,true,false,3
5100,2024-12-07,West,Wholesale,Electronics,USB Hub,Enterprise,1,26.44,0.20,21.15,13.32,7.83,true,false,3
5101,2024-12-08,North,Web,Home,Desk Lamp,Consumer,15,33.10,0.00,496.45,258.15,238.30,false,false,3
5102,2024-12-09,South,Store,Home,Storage Bin,Small Business,1,17.42,0.05,16.55,7.78,8.77,true,false,5
5103,2024-12-10,East,Wholesale,Outdoors,Trail Bottle,Enterprise,17,22.87,0.10,349.86,153.94,195.92,true,false,2
5104,2024-12-11,West,Web,Outdoors,Camp Chair,Consumer,4,73.60,0.20,235.52,136.60,98.92,true,false,1
5105,2024-12-12,North,Store,Kitchen,Chef Pan,Small Business,18,47.92,0.00,862.65,474.46,388.19,true,true,5
5106,2024-12-13,South,Wholesale,Electronics,USB Hub,Enterprise,15,27.94,0.05,398.17,250.85,147.32,true,false,2
5107,2024-12-14,East,Web,Home,Desk Lamp,Consumer,2,33.86,0.10,60.94,31.69,29.25,true,true,8
5108,2024-12-15,West,Store,Home,Storage Bin,Small Business,2,18.14,0.20,29.02,13.64,15.38,true,false,3
5109,2024-12-16,North,Wholesale,Outdoors,Trail Bottle,Enterprise,10,25.40,0.00,253.98,111.75,142.23,true,false,5
5110,2024-12-17,South,Web,Outdoors,Camp Chair,Consumer,9,70.87,0.05,605.95,351.45,254.50,true,false,2
5111,2024-12-18,East,Store,Kitchen,Chef Pan,Small Business,2,47.64,0.10,85.74,47.16,38.58,true,false,4
5112,2024-12-19,West,Wholesale,Electronics,USB Hub,Enterprise,4,28.03,0.20,89.69,56.51,33.19,true,false,6
5113,2024-12-20,North,Web,Home,Desk Lamp,Consumer,19,30.78,0.00,584.80,304.10,280.70,true,false,4
5114,2024-12-21,South,Store,Home,Storage Bin,Small Business,2,16.93,0.05,32.17,15.12,17.05,true,false,3
5115,2024-12-22,East,Wholesale,Outdoors,Trail Bottle,Enterprise,1,23.79,0.10,21.41,9.42,11.99,true,false,3
5116,2024-12-23,West,Web,Outdoors,Camp Chair,Consumer,10,77.97,0.20,623.79,361.80,261.99,false,false,1
5117,2024-12-24,North,Store,Kitchen,Chef Pan,Small Business,17,47.97,0.00,815.46,448.50,366.96,true,false,5
5118,2024-12-25,South,Wholesale,Electronics,USB Hub,Enterprise,2,26.51,0.05,50.37,31.74,18.64,true,false,3
5119,2024-12-26,East,Web,Home,Desk Lamp,Consumer,4,31.15,0.10,112.14,58.31,53.83,true,false,5
5120,2024-12-27,West,Store,Home,Storage Bin,Small Business,1,18.29,0.20,14.63,6.88,7.75,true,false,5
5121,2024-12-28,North,Wholesale,Outdoors,Trail Bottle,Enterprise,19,24.50,0.00,465.51,204.83,260.69,true,false,5
5122,2024-12-29,South,Web,Outdoors,Camp Chair,Consumer,10,73.39,0.05,697.19,404.37,292.82,true,false,6
5123,2024-12-30,East,Store,Kitchen,Chef Pan,Small Business,12,44.89,0.10,484.84,266.66,218.18,false,false,5
5124,2024-12-31,West,Wholesale,Electronics,USB Hub,Enterprise,2,27.30,0.20,43.68,27.52,16.16,true,false,1
5125,2024-01-01,North,Web,Home,Desk Lamp,Consumer,1,32.04,0.00,32.04,16.66,15.38,true,false,
5126,2024-01-02,South,Store,Home,Storage Bin,Small Business,8,18.73,0.05,142.33,66.89,75.43,true,false,4
5127,2024-01-03,East,Wholesale,Outdoors,Trail Bottle,Enterprise,2,24.15,0.10,43.47,19.13,24.34,true,false,3
5128,2024-01-04,West,Web,Outdoors,Camp Chair,Consumer,12,78.02,0.20,749.03,434.44,314.59,true,false,3
5129,2024-01-05,North,Store,Kitchen,Chef Pan,Small Business,7,45.86,0.00,321.03,176.57,144.46,true,false,1
5130,2024-01-06,South,Wholesale,Electronics,USB Hub,Enterprise,1,27.51,0.05,26.13,16.46,9.67,true,false,3
5131,2024-01-07,East,Web,Home,Desk Lamp,Consumer,13,33.21,0.10,388.52,202.03,186.49,true,false,3
5132,2024-01-08,West,Store,Home,Storage Bin,Small Business,2,18.93,0.20,30.28,14.23,16.05,true,false,5
5133,2024-01-09,North,Wholesale,Outdoors,Trail Bottle,Enterprise,20,23.16,0.00,463.19,203.80,259.39,true,false,5
5134,2024-01-10,South,Web,Outdoors,Camp Chair,Consumer,1,76.05,0.05,72.25,41.91,30.35,true,false,3
5135,2024-01-11,East,Store,Kitchen,Chef Pan,Small Business,9,44.62,0.10,361.43,198.79,162.64,true,false,6
5136,2024-01-12,West,Wholesale,Electronics,USB Hub,Enterprise,9,28.95,,260.58,164.17,96.41,true,false,5
5137,2024-01-13,North,Web,Home,Desk Lamp,Consumer,1,30.18,0.00,30.18,15.69,14.49,true,false,4
5138,2024-01-14,South,Store,Home,Storage Bin,Small Business,5,18.59,0.05,88.30,41.50,46.80,true,false,1
5139,2024-01-15,East,Wholesale,Outdoors,Trail Bottle,Enterprise,21,24.98,0.10,472.20,207.77,264.43,false,false,6
5140,2024-01-16,West,Web,Outdoors,Camp Chair,Consumer,2,78.37,0.20,125.40,72.73,52.67,true,false,6
5141,2024-01-17,North,Store,Kitchen,Chef Pan,Small Business,15,47.07,0.00,706.11,388.36,317.75,true,false,3
5142,2024-01-18,South,Wholesale,Electronics,USB Hub,Enterprise,2,29.39,0.05,55.84,35.18,20.66,true,false,1
5143,2024-01-19,East,Web,Home,Desk Lamp,Consumer,12,30.32,0.10,327.41,170.26,157.16,true,false,5
5144,2024-01-20,West,Store,Home,Storage Bin,Small Business,9,17.03,0.20,122.64,57.64,65.00,true,true,1
5145,2024-01-21,North,Wholesale,Outdoors,Trail Bottle,Enterprise,1,25.05,0.00,25.05,11.02,14.03,true,false,2
5146,2024-01-22,South,Web,Outdoors,Camp Chair,Consumer,12,74.77,0.05,852.37,494.37,357.99,true,false,4
5147,2024-01-23,East,Store,Kitchen,Chef Pan,Small Business,7,48.15,0.10,303.32,166.82,136.49,true,false,2
5148,2024-01-24,West,Wholesale,Electronics,USB Hub,Enterprise,2,27.18,0.20,43.49,27.40,16.09,true,false,2
5149,2024-01-25,North,Web,Home,Desk Lamp,Consumer,2,30.32,0.00,60.64,31.53,29.11,true,false,5
5150,2024-01-26,South,Store,Home,Storage Bin,Small Business,6,18.54,0.05,105.67,49.66,56.01,true,false,3
5151,2024-01-27,East,Wholesale,Outdoors,Trail Bottle,Enterprise,6,24.97,0.10,134.85,59.33,75.52,true,false,1
5152,2024-01-28,West,Web,Outdoors,Camp Chair,Consumer,10,74.05,0.20,592.43,343.61,248.82,true,false,3
5153,2024-01-29,North,Store,Kitchen,Chef Pan,Small Business,5,45.20,0.00,225.98,124.29,101.69,true,false,4
5154,2024-01-30,South,Wholesale,Electronics,USB Hub,Enterprise,16,28.89,0.05,439.13,276.65,162.48,false,false,3
5155,2024-01-31,East,Web,Home,Desk Lamp,Consumer,16,33.56,0.10,483.21,251.27,231.94,true,false,4
5156,2024-02-01,West,Store,Home,Storage Bin,Small Business,2,17.64,0.20,28.23,13.27,14.96,true,false,5
5157,2024-02-02,North,Wholesale,Outdoors,Trail Bottle,Enterprise,3,23.65,0.00,70.95,31.22,39.73,true,false,1
5158,2024-02-03,South,Web,Outdoors,Camp Chair,Consumer,6,77.72,0.05,443.01,256.95,186.07,true,false,3
5159,2024-02-04,East,Store,Kitchen,Chef Pan,Small Business,1,46.77,0.10,42.09,23.15,18.94,true,false,1
5160,2024-02-05,West,Wholesale,Electronics,USB Hub,Enterprise,7,28.60,0.20,160.16,100.90,59.26,true,false,3
5161,2024-02-06,North,Web,Home,Desk Lamp,Consumer,2,30.75,0.00,61.50,31.98,29.52,true,false,4
5162,2024-02-07,South,Store,Home,Storage Bin,Small Business,7,17.29,0.05,114.96,54.03,60.93,true,false,2
5163,2024-02-08,East,Wholesale,Outdoors,Trail Bottle,Enterprise,2,24.55,0.10,44.18,19.44,24.74,true,false,2
5164,2024-02-09,West,Web,Outdoors,Camp Chair,Consumer,1,74.46,0.20,59.57,34.55,25.02,true,true,8
5165,2024-02-10,North,Store,Kitchen,Chef Pan,Small Business,2,47.35,0.00,94.70,52.08,42.61,true,false,3
5166,2024-02-11,South,Wholesale,Electronics,USB Hub,Enterprise,20,27.03,0.05,513.50,323.50,189.99,true,false,5
5167,2024-02-12,East,Web,Home,Desk Lamp,Consumer,4,32.55,0.10,117.18,60.93,56.25,true,false,1
5168,2024-02-13,West,Store,Home,Storage Bin,Small Business,2,17.57,0.20,28.11,13.21,14.90,true,false,1
5169,2024-02-14,North,Wholesale,Outdoors,Trail Bottle,Enterprise,12,24.84,0.00,298.09,131.16,166.93,true,false,6
5170,2024-02-15,South,Web,Outdoors,Camp Chair,Consumer,3,76.19,0.05,217.14,125.94,91.20,true,false,5
5171,2024-02-16,East,Store,Kitchen,Chef Pan,Small Business,13,47.61,0.10,557.04,306.37,250.67,true,true,4
5172,2024-02-17,West,Wholesale,Electronics,USB Hub,Enterprise,18,27.80,0.20,400.28,252.18,148.10,true,false,1
5173,2024-02-18,North,Web,Home,Desk Lamp,Consumer,1,31.90,0.00,31.90,16.59,15.31,true,false,2
5174,2024-02-19,South,Store,Home,Storage Bin,Small Business,1,18.42,0.05,17.50,8.22,9.27,true,false,4
5175,2024-02-20,East,Wholesale,Outdoors,Trail Bottle,Enterprise,15,24.72,0.10,333.72,146.84,186.88,true,false,6
5176,2024-02-21,West,Web,Outdoors,Camp Chair,Consumer,1,70.00,0.20,56.00,32.48,23.52,true,false,2
5177,2024-02-22,North,Store,Kitchen,Chef Pan,Small Business,5,44.13,0.00,220.65,121.36,99.29,true,false,2
5178,2024-02-23,South,Wholesale,Electronics,USB Hub,Enterprise,13,26.52,0.05,327.53,206.35,121.19,true,false,3
5179,2024-02-24,East,Web,Home,Desk Lamp,Consumer,17,31.40,0.10,480.40,249.81,230.59,true,false,3
5180,2024-02-25,West,Store,Home,Storage Bin,Small Business,18,18.00,0.20,259.23,121.84,137.39,true,false,5
5181,2024-02-26,North,Wholesale,Outdoors,Trail Bottle,Enterprise,4,24.34,0.00,97.37,42.84,54.53,true,true,4
5182,2024-02-27,South,Web,Outdoors,Camp Chair,Consumer,2,74.52,0.05,141.58,82.12,59.46,true,false,3
5183,2024-02-28,East,Store,Kitchen,Chef Pan,Small Business,21,45.63,0.10,862.38,474.31,388.07,true,false,2
5184,2024-02-29,West,Wholesale,Electronics,USB Hub,Enterprise,2,27.21,0.20,43.54,27.43,16.11,false,false,4
5185,2024-03-01,North,Web,Home,Desk Lamp,Consumer,14,32.20,0.00,450.76,234.40,216.36,true,false,1
5186,2024-03-02,South,Store,Home,Storage Bin,Small Business,1,18.76,0.05,17.82,8.37,9.44,true,false,
5187,2024-03-03,East,Wholesale,Outdoors,Trail Bottle,Enterprise,18,24.81,0.10,401.99,176.87,225.11,true,false,6
5188,2024-03-04,West,Web,Outdoors,Camp Chair,Consumer,1,73.74,0.20,58.99,34.21,24.78,true,false,3
5189,2024-03-05,North,Store,Kitchen,Chef Pan,Small Business,19,48.31,0.00,917.92,504.86,413.06,false,false,3
5190,2024-03-06,South,Wholesale,Electronics,USB Hub,Enterprise,5,28.16,0.05,133.78,84.28,49.50,true,false,6
5191,2024-03-07,East,Web,Home,Desk Lamp,Consumer,1,32.31,0.10,29.08,15.12,13.96,true,false,5
5192,2024-03-08,West,Store,Home,Storage Bin,Small Business,20,18.97,0.20,303.52,142.66,160.87,true,false,1
5193,2024-03-09,North,Wholesale,Outdoors,Trail Bottle,Enterprise,4,23.33,0.00,93.33,41.07,52.27,true,false,1
5194,2024-03-10,South,Web,Outdoors,Camp Chair,Consumer,5,77.01,0.05,365.79,212.16,153.63,true,false,4
5195,2024-03-11,East,Store,Kitchen,Chef Pan,Small Business,18,46.06,0.10,746.23,410.42,335.80,true,false,6
5196,2024-03-12,West,Wholesale,Electronics,USB Hub,Enterprise,1,28.67,0.20,22.93,14.45,8.48,true,false,1
5197,2024-03-13,North,Web,Home,Desk Lamp,Consumer,21,30.24,0.00,635.00,330.20,304.80,true,false,5
5198,2024-03-14,South,Store,Home,Storage Bin,Small Business,2,17.99,0.05,34.18,16.06,18.11,true,false,6
5199,2024-03-15,East,Wholesale,Outdoors,Trail Bottle,Enterprise,3,23.10,0.10,62.38,27.45,34.93,true,false,6
5200,2024-03-16,West,Web,Outdoors,Camp Chair,Consumer,4,76.03,0.20,243.31,141.12,102.19,true,false,1
5201,2024-03-17,North,Store,Kitchen,Chef Pan,Small Business,2,46.74,0.00,93.47,51.41,42.06,true,false,2
5202,2024-03-18,South,Wholesale,Electronics,USB Hub,Enterprise,2,27.21,0.05,51.69,32.57,19.13,true,false,5
5203,2024-03-19,East,Web,Home,Desk Lamp,Consumer,3,31.72,0.10,85.65,44.54,41.11,true,false,5
5204,2024-03-20,West,Store,Home,Storage Bin,Small Business,5,18.21,0.20,72.83,34.23,38.60,true,false,1
5205,2024-03-21,North,Wholesale,Outdoors,Trail Bottle,Enterprise,18,25.24,0.00,454.23,199.86,254.37,true,false,2
5206,2024-03-22,South,Web,Outdoors,Camp Chair,Consumer,3,70.13,0.05,199.86,115.92,83.94,true,false,6
5207,2024-03-23,East,Store,Kitchen,Chef Pan,Small Business,1,43.75,0.10,39.37,21.66,17.72,true,false,2
5208,2024-03-24,West,Wholesale,Electronics,USB Hub,Enterprise,10,29.55,0.20,236.37,148.91,87.46,true,false,3
5209,2024-03-25,North,Web,Home,Desk Lamp,Consumer,14,32.03,0.00,448.35,233.14,215.21,true,false,1
5210,2024-03-26,South,Store,Home,Storage Bin,Small Business,5,18.72,0.05,88.91,41.79,47.12,true,false,6
5211,2024-03-27,East,Wholesale,Outdoors,Trail Bottle,Enterprise,9,24.06,0.10,194.87,85.74,109.13,true,true,5
5212,2024-03-28,West,Web,Outdoors,Camp Chair,Consumer,15,76.55,0.20,918.56,532.76,385.79,true,false,5
5213,2024-03-29,North,Store,Kitchen,Chef Pan,Small Business,7,48.52,0.00,339.61,186.79,152.83,true,false,5
